dataset,layer_id,num_tokens,min_entropy,mean_entropy,diversity_ratio,fragmentation_ratio,min_entropy_l2,mean_l2
kv_retrieval,4,150400,0.0000,0.5859,0.7506,0.9193,18.5000,21.8750
kv_retrieval,5,150400,0.0000,0.9141,0.7648,0.9555,18.3750,19.8750
kv_retrieval,6,150400,0.0008,1.8359,0.7651,0.9373,20.3750,20.2500
kv_retrieval,7,150400,0.0000,1.1406,0.7656,0.9195,18.5000,17.0000
kv_retrieval,8,150400,0.0000,0.9961,0.7171,0.9455,18.2500,22.1250
kv_retrieval,9,150400,0.0001,1.5234,0.7709,0.9529,16.8750,16.1250
kv_retrieval,10,150400,0.0002,1.1797,0.6886,0.9238,25.8750,22.5000
kv_retrieval,11,150400,0.0000,1.0078,0.5312,0.8787,37.2500,22.8750
kv_retrieval,12,150400,0.0002,1.1328,0.6811,0.8927,14.9375,18.6250
kv_retrieval,13,150400,0.0001,1.1875,0.6752,0.9219,24.7500,15.7500
kv_retrieval,14,150400,0.0000,0.5547,0.7520,0.9224,22.3750,17.8750
kv_retrieval,15,150400,0.0014,0.9414,0.7213,0.9161,20.1250,19.5000
kv_retrieval,16,150400,0.0001,0.4980,0.6362,0.7908,18.0000,15.6250
kv_retrieval,17,150400,0.0000,0.6328,0.7210,0.8448,16.3750,16.3750
kv_retrieval,18,150400,0.0001,0.8164,0.7132,0.8650,69.5000,18.8750
kv_retrieval,19,150400,0.0054,0.9805,0.7983,0.8326,111.5000,19.0000
kv_retrieval,20,150400,0.0020,0.8516,0.6080,0.8417,16.6250,17.1250
kv_retrieval,21,150400,0.0000,0.5234,0.6992,0.8061,19.3750,17.5000
kv_retrieval,22,150400,0.0000,0.7383,0.7243,0.8814,16.1250,15.8750
kv_retrieval,23,150400,0.0000,0.8750,0.7533,0.8956,21.1250,17.0000
kv_retrieval,24,150400,0.0000,0.5547,0.6828,0.8942,18.0000,19.0000
kv_retrieval,25,150400,0.0000,0.8555,0.8136,0.9050,20.2500,18.5000
kv_retrieval,26,150400,0.0000,0.7930,0.8789,0.9578,18.7500,18.3750
kv_retrieval,27,150400,0.0000,1.2422,0.8440,0.8790,127.0000,22.8750
kv_retrieval,0,8576,1.0938,4.8750,0.5511,0.6699,17.0000,19.8750
kv_retrieval,1,8576,0.6445,4.5938,0.6409,0.6879,11.5000,9.3750
kv_retrieval,2,8576,0.0182,1.8906,0.5924,0.7409,9.0000,10.6875
kv_retrieval,3,8576,0.0364,2.1406,0.5639,0.7135,8.6875,9.6250
kv_retrieval,4,8576,0.0000,0.6641,0.5982,0.6161,17.6250,21.5000
kv_retrieval,5,8576,0.0000,0.5508,0.5555,0.7097,26.2500,19.0000
kv_retrieval,6,8576,0.0043,1.5156,0.5647,0.6453,29.2500,19.7500
kv_retrieval,7,8576,0.0002,1.1953,0.6030,0.6451,18.0000,16.2500
kv_retrieval,8,8576,0.0000,0.5703,0.5723,0.6533,23.3750,21.2500
kv_retrieval,9,8576,0.0008,1.3125,0.5943,0.6869,17.7500,15.0625
kv_retrieval,10,8576,0.0008,1.2578,0.5212,0.7029,18.6250,21.5000
kv_retrieval,11,8576,0.0020,0.8789,0.3772,0.6072,36.5000,21.8750
kv_retrieval,12,8576,0.0017,0.8516,0.4972,0.5999,23.5000,17.6250
kv_retrieval,13,8576,0.0000,1.3516,0.5301,0.6811,12.2500,15.1250
kv_retrieval,14,8576,0.0000,0.3984,0.6063,0.6641,15.9375,17.5000
kv_retrieval,15,8576,0.0000,0.8555,0.5767,0.6139,16.5000,19.0000
kv_retrieval,16,8576,0.0000,0.4062,0.5954,0.4724,15.9375,15.4375
kv_retrieval,17,8576,0.0000,0.7422,0.5564,0.5687,20.3750,16.2500
kv_retrieval,18,8576,0.0003,0.8477,0.5432,0.5578,69.5000,18.5000
kv_retrieval,19,8576,0.0000,0.7109,0.6557,0.5345,16.1250,18.6250
kv_retrieval,20,8576,0.0025,0.7422,0.5215,0.5522,16.0000,16.3750
kv_retrieval,21,8576,0.0000,0.3535,0.5667,0.5500,18.7500,16.8750
kv_retrieval,22,8576,0.0000,0.6289,0.5734,0.5942,15.1875,15.3750
kv_retrieval,23,8576,0.0000,0.6992,0.5650,0.5684,13.4375,16.2500
kv_retrieval,24,8576,0.0004,0.5078,0.4886,0.5842,17.2500,18.7500
kv_retrieval,25,8576,0.0000,0.6836,0.6345,0.6288,19.1250,17.2500
kv_retrieval,26,8576,0.0000,0.6172,0.6063,0.6733,25.2500,17.0000
kv_retrieval,27,8576,0.0000,0.8516,0.6537,0.6026,128.0000,22.0000
kv_retrieval,0,50048,1.3828,6.2812,0.6272,0.7972,179.0000,19.8750
kv_retrieval,1,50048,0.6094,5.7500,0.8136,0.9078,11.2500,9.3750
kv_retrieval,2,50048,0.0004,2.1875,0.6738,0.9453,17.6250,10.7500
kv_retrieval,3,50048,0.0077,3.0156,0.7595,0.9295,8.9375,9.8125
kv_retrieval,4,50048,0.0000,0.7031,0.7472,0.8626,18.2500,21.7500
kv_retrieval,5,50048,0.0014,0.8672,0.7218,0.9200,17.7500,19.6250
kv_retrieval,6,50048,0.0001,1.6484,0.7215,0.8654,15.0000,20.1250
kv_retrieval,7,50048,0.0009,1.1328,0.7478,0.8817,19.8750,16.7500
kv_retrieval,8,50048,0.0000,0.6133,0.6864,0.8882,22.5000,21.8750
kv_retrieval,9,50048,0.0011,1.2266,0.7257,0.9131,15.6250,15.7500
kv_retrieval,10,50048,0.0012,1.3047,0.6599,0.8803,19.2500,22.2500
kv_retrieval,11,50048,0.0000,0.7539,0.5438,0.7963,36.7500,22.6250
kv_retrieval,12,50048,0.0028,1.0859,0.6613,0.8190,16.5000,18.2500
kv_retrieval,13,50048,0.0204,1.7031,0.6560,0.8881,13.5000,15.6250
kv_retrieval,14,50048,0.0001,0.6523,0.7031,0.8619,16.1250,17.7500
kv_retrieval,15,50048,0.0000,0.8672,0.6922,0.8533,21.2500,19.3750
kv_retrieval,16,50048,0.0000,0.4219,0.6102,0.7339,18.2500,15.5000
kv_retrieval,17,50048,0.0000,0.7773,0.6881,0.7628,19.3750,16.3750
kv_retrieval,18,50048,0.0000,0.5391,0.6657,0.8022,14.7500,18.7500
kv_retrieval,19,50048,0.0000,0.9258,0.7787,0.7668,17.1250,19.0000
kv_retrieval,20,50048,0.0000,0.7578,0.5974,0.7861,21.0000,17.0000
kv_retrieval,21,50048,0.0000,0.5156,0.6847,0.7661,18.0000,17.3750
kv_retrieval,22,50048,0.0004,0.6797,0.6917,0.8189,14.3750,15.7500
kv_retrieval,23,50048,0.0000,0.7852,0.7115,0.8463,14.2500,16.8750
kv_retrieval,24,50048,0.0000,0.7109,0.6331,0.8338,17.2500,18.8750
kv_retrieval,25,50048,0.0000,0.7305,0.7787,0.8574,20.1250,18.3750
kv_retrieval,26,50048,0.0001,0.6641,0.8345,0.8826,17.0000,18.1250
kv_retrieval,27,50048,0.0000,1.5156,0.7838,0.8273,127.0000,22.6250
kv_retrieval,0,100224,2.4844,7.0625,0.6819,0.8282,179.0000,19.8750
kv_retrieval,1,100224,0.6211,6.3438,0.8357,0.9492,11.3125,9.3750
kv_retrieval,2,100224,0.0038,2.5938,0.7001,0.9613,17.6250,10.8125
kv_retrieval,3,100224,0.0537,3.4531,0.7879,0.9614,10.6875,9.8125
kv_retrieval,4,100224,0.0000,0.6953,0.7528,0.9129,23.6250,21.8750
kv_retrieval,5,100224,0.0000,0.9766,0.7536,0.9478,18.2500,19.8750
kv_retrieval,6,100224,0.0427,1.7266,0.7486,0.9180,29.8750,20.1250
kv_retrieval,7,100224,0.0000,1.1719,0.7667,0.9108,18.5000,16.8750
kv_retrieval,8,100224,0.0000,0.8008,0.7107,0.9230,23.6250,22.0000
kv_retrieval,9,100224,0.0007,1.4453,0.7614,0.9388,15.8125,16.0000
kv_retrieval,10,100224,0.0009,1.5469,0.6906,0.9067,19.3750,22.3750
kv_retrieval,11,100224,0.0007,0.8242,0.5578,0.8569,37.0000,22.7500
kv_retrieval,12,100224,0.0013,1.0469,0.6769,0.8718,16.6250,18.5000
kv_retrieval,13,100224,0.0253,1.8594,0.6836,0.9090,13.6875,15.8125
kv_retrieval,14,100224,0.0005,0.4648,0.7402,0.9016,15.8125,17.8750
kv_retrieval,15,100224,0.0000,0.9844,0.7134,0.8956,21.3750,19.3750
kv_retrieval,16,100224,0.0000,0.4043,0.6275,0.7879,18.3750,15.6250
kv_retrieval,17,100224,0.0000,0.7812,0.6989,0.8212,19.3750,16.3750
kv_retrieval,18,100224,0.0001,0.6328,0.6828,0.8447,14.7500,18.8750
kv_retrieval,19,100224,0.0000,0.9844,0.8011,0.8251,17.2500,19.0000
kv_retrieval,20,100224,0.0002,0.9180,0.6225,0.8422,16.7500,17.0000
kv_retrieval,21,100224,0.0000,0.6094,0.7081,0.8065,18.2500,17.5000
kv_retrieval,22,100224,0.0047,0.8359,0.7285,0.8694,14.5625,15.9375
kv_retrieval,23,100224,0.0000,0.9180,0.7475,0.8873,14.5625,17.1250
kv_retrieval,24,100224,0.0000,0.7578,0.6657,0.8730,17.0000,19.0000
kv_retrieval,25,100224,0.0000,0.8555,0.7974,0.8989,20.2500,18.5000
kv_retrieval,26,100224,0.0002,0.6758,0.8714,0.9430,17.2500,18.3750
kv_retrieval,27,100224,0.0000,2.0000,0.8295,0.8486,127.5000,22.8750
kv_retrieval,0,150400,2.5625,7.5000,0.6897,0.8252,179.0000,19.8750
kv_retrieval,1,150400,0.6328,6.5938,0.8438,0.9623,11.3125,9.3750
kv_retrieval,2,150400,0.0128,2.9375,0.7162,0.9681,17.6250,10.8125
kv_retrieval,3,150400,0.3633,3.7656,0.8064,0.9709,9.0000,9.8750
kv_retrieval,4,150400,0.0001,0.5781,0.7578,0.9308,23.6250,21.8750
kv_retrieval,5,150400,0.0000,0.7773,0.7617,0.9630,18.2500,19.8750
kv_retrieval,6,150400,0.0425,1.8203,0.7673,0.9327,24.0000,20.2500
kv_retrieval,7,150400,0.0013,1.3750,0.7626,0.9166,19.2500,17.0000
kv_retrieval,8,150400,0.0000,0.6016,0.7229,0.9417,18.1250,22.0000
kv_retrieval,9,150400,0.0005,1.5469,0.7748,0.9528,15.9375,16.1250
kv_retrieval,10,150400,0.0000,1.0703,0.6920,0.9278,25.7500,22.5000
kv_retrieval,11,150400,0.0096,0.7617,0.5480,0.8758,28.0000,22.7500
kv_retrieval,12,150400,0.0022,1.0859,0.6816,0.8854,16.7500,18.5000
kv_retrieval,13,150400,0.0283,1.2969,0.6844,0.9119,14.0000,15.8125
kv_retrieval,14,150400,0.0001,0.4453,0.7506,0.9152,15.9375,18.0000
kv_retrieval,15,150400,0.0000,1.0156,0.7235,0.9121,21.2500,19.5000
kv_retrieval,16,150400,0.0000,0.4609,0.6309,0.7859,18.5000,15.6250
kv_retrieval,17,150400,0.0000,0.8242,0.7299,0.8352,19.3750,16.3750
kv_retrieval,18,150400,0.0001,0.5938,0.6875,0.8665,14.6875,18.8750
kv_retrieval,19,150400,0.0000,0.9922,0.8022,0.8428,17.3750,19.0000
kv_retrieval,20,150400,0.0001,0.9609,0.6194,0.8581,16.8750,17.1250
kv_retrieval,21,150400,0.0000,0.5703,0.7210,0.8255,18.2500,17.5000
kv_retrieval,22,150400,0.0020,0.7969,0.7467,0.8875,14.3750,15.7500
kv_retrieval,23,150400,0.0000,0.7305,0.7550,0.9021,14.7500,17.0000
kv_retrieval,24,150400,0.0010,0.5820,0.6819,0.8838,16.6250,18.8750
kv_retrieval,25,150400,0.0000,0.9492,0.8225,0.9237,20.2500,18.5000
kv_retrieval,26,150400,0.0048,0.8438,0.8917,0.9553,18.8750,18.3750
kv_retrieval,27,150400,0.0000,1.3359,0.8351,0.9168,56.7500,22.7500
kv_retrieval,0,8576,0.0000,4.5938,0.5670,0.6304,178.0000,19.8750
kv_retrieval,1,8576,0.7422,4.6562,0.6345,0.6816,8.4375,9.3750
kv_retrieval,2,8576,0.0302,2.1406,0.5879,0.7527,9.5000,10.6250
kv_retrieval,3,8576,0.3457,2.6250,0.5631,0.7294,9.8125,9.6250
kv_retrieval,4,8576,0.0000,0.4453,0.6032,0.6078,20.5000,21.5000
kv_retrieval,5,8576,0.0000,0.7305,0.5614,0.7271,26.2500,19.0000
kv_retrieval,6,8576,0.0000,1.4297,0.5558,0.6491,35.0000,19.6250
kv_retrieval,7,8576,0.0110,1.1094,0.6124,0.6433,17.8750,16.1250
kv_retrieval,8,8576,0.0011,0.7773,0.5597,0.6635,16.8750,21.1250
kv_retrieval,9,8576,0.0000,1.5469,0.5993,0.6681,13.4375,15.0625
kv_retrieval,10,8576,0.0010,1.1328,0.5229,0.7022,26.2500,21.5000
kv_retrieval,11,8576,0.0022,1.0625,0.3717,0.6081,18.2500,21.8750
kv_retrieval,12,8576,0.0000,1.0234,0.4997,0.5902,25.1250,17.6250
kv_retrieval,13,8576,0.0003,1.1250,0.5276,0.6965,19.7500,15.1250
kv_retrieval,14,8576,0.0000,0.5430,0.6069,0.6538,15.4375,17.3750
kv_retrieval,15,8576,0.0000,0.8125,0.5756,0.6064,27.3750,18.8750
kv_retrieval,16,8576,0.0000,0.4102,0.5840,0.4945,15.8125,15.2500
kv_retrieval,17,8576,0.0000,0.7461,0.5513,0.5628,17.5000,16.0000
kv_retrieval,18,8576,0.0000,1.0625,0.5452,0.5578,69.5000,18.2500
kv_retrieval,19,8576,0.0001,0.9688,0.6582,0.5134,16.2500,18.6250
kv_retrieval,20,8576,0.0042,0.8164,0.5209,0.5447,17.0000,16.3750
kv_retrieval,21,8576,0.0000,0.5273,0.5748,0.5364,20.3750,16.8750
kv_retrieval,22,8576,0.0000,0.4492,0.5971,0.5402,16.2500,15.3750
kv_retrieval,23,8576,0.0005,0.9375,0.5658,0.5459,14.3750,16.1250
kv_retrieval,24,8576,0.0000,0.5352,0.5126,0.6053,21.0000,18.7500
kv_retrieval,25,8576,0.0001,0.5430,0.6459,0.6125,19.3750,17.3750
kv_retrieval,26,8576,0.0013,0.5430,0.6264,0.6575,15.4375,17.0000
kv_retrieval,27,8576,0.0000,1.1484,0.6406,0.6010,132.0000,22.5000
kv_retrieval,0,50048,0.6914,6.2500,0.6565,0.7896,179.0000,19.8750
kv_retrieval,1,50048,1.0000,5.7812,0.8064,0.9156,11.8750,9.3750
kv_retrieval,2,50048,0.0461,2.7812,0.6847,0.9450,9.7500,10.7500
kv_retrieval,3,50048,0.0103,3.5938,0.7427,0.9309,9.8125,9.7500
kv_retrieval,4,50048,0.0000,0.5664,0.7408,0.8648,20.6250,21.7500
kv_retrieval,5,50048,0.0000,0.8164,0.7118,0.9220,26.6250,19.6250
kv_retrieval,6,50048,0.0000,1.8438,0.7347,0.8937,35.2500,20.1250
kv_retrieval,7,50048,0.0293,1.4844,0.7520,0.8709,18.5000,16.7500
kv_retrieval,8,50048,0.0000,0.9805,0.7028,0.8861,21.7500,21.7500
kv_retrieval,9,50048,0.0000,1.5000,0.7302,0.9056,14.0625,15.6875
kv_retrieval,10,50048,0.0001,1.4062,0.6646,0.8816,19.6250,22.1250
kv_retrieval,11,50048,0.0000,1.1797,0.5396,0.7932,36.7500,22.5000
kv_retrieval,12,50048,0.0000,1.3281,0.6588,0.8200,25.6250,18.1250
kv_retrieval,13,50048,0.0002,1.1641,0.6429,0.8841,12.4375,15.4375
kv_retrieval,14,50048,0.0000,0.5117,0.7020,0.8506,18.6250,17.6250
kv_retrieval,15,50048,0.0000,0.8750,0.6978,0.8633,27.8750,19.2500
kv_retrieval,16,50048,0.0000,0.4199,0.6270,0.7000,14.5625,15.5625
kv_retrieval,17,50048,0.0000,0.6094,0.6847,0.7486,18.6250,16.3750
kv_retrieval,18,50048,0.0000,1.0703,0.6858,0.7787,69.5000,18.8750
kv_retrieval,19,50048,0.0000,0.9062,0.7807,0.7716,13.2500,19.1250
kv_retrieval,20,50048,0.0000,0.4902,0.6060,0.7790,16.6250,17.1250
kv_retrieval,21,50048,0.0000,0.6406,0.6777,0.7522,18.0000,17.3750
kv_retrieval,22,50048,0.0000,0.5977,0.6973,0.8131,16.2500,15.7500
kv_retrieval,23,50048,0.0024,0.6719,0.7132,0.8310,14.5625,16.7500
kv_retrieval,24,50048,0.0001,0.7109,0.6470,0.8202,24.6250,18.8750
kv_retrieval,25,50048,0.0000,0.7344,0.7924,0.8504,19.8750,18.2500
kv_retrieval,26,50048,0.0003,0.4668,0.8421,0.8950,17.1250,18.0000
kv_retrieval,27,50048,-0.0000,1.1094,0.7888,0.8189,130.0000,22.7500
kv_retrieval,0,100224,2.0781,6.8125,0.7254,0.8677,179.0000,19.8750
kv_retrieval,1,100224,0.0500,6.0938,0.8354,0.9576,12.0625,9.4375
kv_retrieval,2,100224,0.0391,3.1094,0.7056,0.9636,9.8125,10.8750
kv_retrieval,3,100224,0.1553,3.9219,0.7846,0.9545,12.6250,9.8750
kv_retrieval,4,100224,0.0001,0.5117,0.7631,0.9090,20.7500,21.8750
kv_retrieval,5,100224,0.0000,0.9570,0.7450,0.9513,18.1250,19.8750
kv_retrieval,6,100224,0.0000,2.0000,0.7606,0.9285,35.2500,20.2500
kv_retrieval,7,100224,0.0566,1.6094,0.7732,0.9156,17.5000,17.0000
kv_retrieval,8,100224,0.0002,1.0000,0.7235,0.9256,22.7500,22.0000
kv_retrieval,9,100224,0.0001,1.7969,0.7514,0.9432,14.3125,16.1250
kv_retrieval,10,100224,0.0005,1.3984,0.6917,0.9076,25.7500,22.5000
kv_retrieval,11,100224,0.0034,1.0703,0.5566,0.8571,19.1250,22.8750
kv_retrieval,12,100224,0.0000,1.5000,0.6816,0.8649,26.0000,18.5000
kv_retrieval,13,100224,0.0002,1.3984,0.6649,0.9136,20.1250,15.7500
kv_retrieval,14,100224,0.0000,0.5859,0.7355,0.9063,18.8750,17.8750
kv_retrieval,15,100224,0.0000,1.1641,0.7123,0.8962,27.8750,19.5000
kv_retrieval,16,100224,0.0000,0.5273,0.6094,0.7505,14.8750,15.5625
kv_retrieval,17,100224,0.0000,0.6328,0.7087,0.7949,18.8750,16.3750
kv_retrieval,18,100224,0.0001,0.9492,0.6864,0.8423,19.2500,18.8750
kv_retrieval,19,100224,0.0000,1.0547,0.7935,0.8196,13.0000,19.0000
kv_retrieval,20,100224,0.0000,0.5742,0.6283,0.8384,16.7500,17.1250
kv_retrieval,21,100224,0.0000,0.7227,0.7026,0.8022,18.3750,17.5000
kv_retrieval,22,100224,0.0000,0.7656,0.7185,0.8540,16.2500,15.8750
kv_retrieval,23,100224,0.0020,0.9375,0.7522,0.8824,19.5000,17.1250
kv_retrieval,24,100224,0.0001,0.6289,0.6727,0.8635,24.6250,19.0000
kv_retrieval,25,100224,0.0001,0.8555,0.8153,0.9018,20.1250,18.5000
kv_retrieval,26,100224,0.0045,0.7344,0.8652,0.9416,16.7500,18.2500
kv_retrieval,27,100224,-0.0000,1.1094,0.8251,0.8962,126.5000,22.8750
kv_retrieval,0,150400,2.1875,7.2500,0.7168,0.8350,17.1250,19.8750
kv_retrieval,1,150400,0.0430,6.4375,0.8471,0.9631,12.3125,9.3750
kv_retrieval,2,150400,0.0693,3.2969,0.7137,0.9703,9.8125,10.8125
kv_retrieval,3,150400,0.3691,4.1250,0.8147,0.9709,9.8125,9.8125
kv_retrieval,4,150400,0.0009,0.6602,0.7659,0.9264,20.7500,21.8750
kv_retrieval,5,150400,0.0000,1.0625,0.7561,0.9616,18.0000,19.8750
kv_retrieval,6,150400,0.0000,1.7266,0.7729,0.9408,35.2500,20.2500
kv_retrieval,7,150400,0.0098,1.5078,0.7776,0.9343,18.1250,17.0000
kv_retrieval,8,150400,0.0002,1.1953,0.7266,0.9447,22.7500,22.1250
kv_retrieval,9,150400,0.0000,1.8594,0.7609,0.9578,17.0000,16.1250
kv_retrieval,10,150400,0.0039,1.4062,0.6987,0.9237,25.8750,22.5000
kv_retrieval,11,150400,0.0000,1.1797,0.5396,0.8733,37.2500,22.8750
kv_retrieval,12,150400,0.0007,1.3359,0.6961,0.8830,26.0000,18.5000
kv_retrieval,13,150400,0.0001,1.4844,0.6811,0.9213,12.8125,15.7500
kv_retrieval,14,150400,0.0000,0.6562,0.7439,0.9182,18.8750,17.7500
kv_retrieval,15,150400,0.0000,1.1797,0.7268,0.9182,27.8750,19.3750
kv_retrieval,16,150400,0.0000,0.4316,0.6180,0.7788,14.5625,15.4375
kv_retrieval,17,150400,0.0000,0.6797,0.7313,0.8245,18.7500,16.2500
kv_retrieval,18,150400,0.0001,1.0547,0.6872,0.8668,19.2500,18.8750
kv_retrieval,19,150400,0.0000,1.1328,0.8005,0.8459,12.9375,19.0000
kv_retrieval,20,150400,0.0000,0.6211,0.6219,0.8694,16.6250,17.1250
kv_retrieval,21,150400,0.0000,0.7539,0.7193,0.8138,21.6250,17.5000
kv_retrieval,22,150400,0.0000,0.7500,0.7316,0.8776,16.2500,15.8125
kv_retrieval,23,150400,0.0073,0.9805,0.7640,0.9018,21.0000,17.0000
kv_retrieval,24,150400,0.0003,0.7305,0.6828,0.8749,24.6250,19.0000
kv_retrieval,25,150400,0.0001,0.9062,0.8181,0.9127,20.0000,18.5000
kv_retrieval,26,150400,0.0052,0.7578,0.8856,0.9609,17.3750,18.2500
kv_retrieval,27,150400,-0.0000,1.5156,0.8337,0.8879,128.0000,23.0000
kv_retrieval,0,8576,0.0000,4.6875,0.5282,0.6667,178.0000,19.7500
kv_retrieval,1,8576,0.0085,4.5312,0.6378,0.6811,9.6875,9.3750
kv_retrieval,2,8576,0.0103,1.7891,0.5904,0.7316,9.0000,10.6875
kv_retrieval,3,8576,0.0001,1.9766,0.5645,0.7133,12.1250,9.6250
kv_retrieval,4,8576,0.0000,0.5977,0.5946,0.6274,20.3750,21.5000
kv_retrieval,5,8576,0.0000,0.8008,0.5670,0.7096,26.2500,19.0000
kv_retrieval,6,8576,0.0031,1.6094,0.5631,0.6521,29.7500,19.7500
kv_retrieval,7,8576,0.0012,1.0312,0.5991,0.6358,17.0000,16.2500
kv_retrieval,8,8576,0.0000,0.6953,0.5670,0.6570,23.3750,21.2500
kv_retrieval,9,8576,0.0009,1.0547,0.5859,0.6795,13.5000,15.0625
kv_retrieval,10,8576,0.0027,0.9219,0.5179,0.6967,26.3750,21.5000
kv_retrieval,11,8576,0.0255,1.0859,0.3742,0.6018,22.1250,21.8750
kv_retrieval,12,8576,0.0000,0.9805,0.4975,0.5855,23.5000,17.6250
kv_retrieval,13,8576,0.0002,1.3906,0.5340,0.6897,13.0625,15.1250
kv_retrieval,14,8576,0.0000,0.4609,0.6074,0.6500,17.2500,17.5000
kv_retrieval,15,8576,0.0000,0.7148,0.5801,0.6234,16.3750,18.8750
kv_retrieval,16,8576,0.0000,0.4727,0.5806,0.4921,13.9375,15.3125
kv_retrieval,17,8576,0.0000,0.4492,0.5483,0.5690,15.3125,16.0000
kv_retrieval,18,8576,0.0010,0.8398,0.5499,0.5545,12.7500,18.2500
kv_retrieval,19,8576,0.0027,0.7500,0.6440,0.5225,110.0000,18.7500
kv_retrieval,20,8576,0.0009,0.6602,0.5223,0.5662,14.6875,16.3750
kv_retrieval,21,8576,0.0000,0.5508,0.5622,0.5375,18.7500,17.0000
kv_retrieval,22,8576,0.0000,0.3281,0.5826,0.5599,15.7500,15.5625
kv_retrieval,23,8576,0.0000,0.3730,0.5625,0.5476,14.3750,16.3750
kv_retrieval,24,8576,0.0000,0.5430,0.4992,0.6115,24.5000,18.8750
kv_retrieval,25,8576,0.0000,0.7031,0.6373,0.6143,19.1250,17.3750
kv_retrieval,26,8576,0.0000,0.8320,0.6342,0.6661,18.2500,17.1250
kv_retrieval,27,8576,0.0000,0.9727,0.6417,0.6100,131.0000,22.5000
kv_retrieval,0,50048,1.3828,6.3750,0.6582,0.8143,178.0000,19.8750
kv_retrieval,1,50048,0.0103,5.6562,0.7985,0.9172,9.6875,9.3750
kv_retrieval,2,50048,0.0107,2.1875,0.6733,0.9354,9.0000,10.7500
kv_retrieval,3,50048,0.3906,3.0938,0.7464,0.9350,12.0000,9.7500
kv_retrieval,4,50048,0.0000,0.5273,0.7377,0.8646,20.7500,21.7500
kv_retrieval,5,50048,0.0000,1.0234,0.7137,0.9136,26.5000,19.6250
kv_retrieval,6,50048,0.0908,1.9219,0.7196,0.8635,35.2500,20.0000
kv_retrieval,7,50048,0.0045,1.1250,0.7400,0.8733,17.6250,16.7500
kv_retrieval,8,50048,0.0000,0.8203,0.6948,0.8952,22.1250,21.7500
kv_retrieval,9,50048,0.0018,1.2812,0.7241,0.9071,14.0000,15.7500
kv_retrieval,10,50048,0.0047,1.1094,0.6602,0.8779,19.2500,22.2500
kv_retrieval,11,50048,0.0000,0.7344,0.5279,0.8081,21.8750,22.5000
kv_retrieval,12,50048,0.0195,1.1797,0.6504,0.8138,23.0000,18.2500
kv_retrieval,13,50048,0.0000,1.4062,0.6378,0.8854,14.6250,15.5625
kv_retrieval,14,50048,0.0000,0.3438,0.6931,0.8595,18.8750,17.8750
kv_retrieval,15,50048,0.0000,0.5898,0.6995,0.8588,17.0000,19.3750
kv_retrieval,16,50048,0.0000,0.6367,0.6194,0.6869,15.6250,15.5625
kv_retrieval,17,50048,0.0000,0.5820,0.6708,0.7454,15.4375,16.3750
kv_retrieval,18,50048,0.0000,0.6445,0.6602,0.7857,69.5000,18.7500
kv_retrieval,19,50048,0.0000,0.8594,0.7547,0.7616,111.5000,19.1250
kv_retrieval,20,50048,0.0000,0.5195,0.5753,0.7871,16.6250,17.1250
kv_retrieval,21,50048,0.0001,0.5078,0.6682,0.7528,16.3750,17.5000
kv_retrieval,22,50048,0.0000,0.5898,0.7028,0.8214,16.3750,15.8125
kv_retrieval,23,50048,0.0000,0.5391,0.7026,0.8046,15.5625,16.8750
kv_retrieval,24,50048,0.0000,0.7344,0.6610,0.8138,17.5000,18.8750
kv_retrieval,25,50048,0.0001,0.6250,0.7723,0.8425,17.5000,18.3750
kv_retrieval,26,50048,0.0000,0.6289,0.8331,0.8835,20.1250,18.2500
kv_retrieval,27,50048,0.0000,1.0703,0.7960,0.8198,127.0000,22.8750
kv_retrieval,0,100224,2.0781,7.0000,0.7360,0.8438,179.0000,19.8750
kv_retrieval,1,100224,0.0103,6.0625,0.8298,0.9422,9.6875,9.4375
kv_retrieval,2,100224,0.0110,2.2812,0.7076,0.9665,9.0625,10.8750
kv_retrieval,3,100224,0.0923,3.4531,0.7771,0.9601,7.6562,9.8125
kv_retrieval,4,100224,0.0001,0.7031,0.7483,0.9001,20.8750,21.8750
kv_retrieval,5,100224,0.0000,1.0469,0.7444,0.9445,18.1250,19.8750
kv_retrieval,6,100224,0.0145,2.1562,0.7561,0.9125,30.0000,20.1250
kv_retrieval,7,100224,0.0004,1.4375,0.7586,0.9172,18.5000,17.0000
kv_retrieval,8,100224,0.0000,0.7500,0.7076,0.9322,23.6250,22.0000
kv_retrieval,9,100224,0.0148,1.4766,0.7441,0.9404,15.3750,16.0000
kv_retrieval,10,100224,0.0457,1.3438,0.6883,0.9088,19.3750,22.3750
kv_retrieval,11,100224,0.0000,0.7930,0.5377,0.8511,22.1250,22.7500
kv_retrieval,12,100224,0.0000,1.1875,0.6688,0.8627,25.8750,18.5000
kv_retrieval,13,100224,0.0000,1.4531,0.6710,0.9073,14.9375,15.8125
kv_retrieval,14,100224,0.0000,0.4277,0.7333,0.9056,19.0000,18.0000
kv_retrieval,15,100224,0.0000,0.6836,0.7268,0.9025,28.2500,19.5000
kv_retrieval,16,100224,0.0000,0.5859,0.6119,0.7410,15.5000,15.5625
kv_retrieval,17,100224,0.0000,0.7109,0.7101,0.8075,15.3750,16.3750
kv_retrieval,18,100224,0.0000,0.8281,0.6716,0.8334,20.2500,18.8750
kv_retrieval,19,100224,0.0000,0.9766,0.7871,0.8164,111.5000,19.1250
